unixtime,lat,lon,crs,spd,mmsi,shipname
1403714538,48.16482333,-123.389955,32.98,0.99,123460,MILLENIUM FALCON
1403714543,48.22361667,-123.60495,9.2,1.99,123459,SLAVE I
1403714544,48.30740333,-123.183835,29.92,2.51,123456,TIE-FIGHTER
1403714548,47.62219167,-122.506985,9.8,0.5,123458,X-WING
1403714548,48.16518833,-123.390275,32.98,1.01,123460,MILLENIUM FALCON
1403714553,48.307865,-123.1850317,29.98,2.5,123456,TIE-FIGHTER
1403714558,48.16560167,-123.39063,33.01,1.02,123460,MILLENIUM FALCON
1403714562,48.30843667,-123.1865233,29.98,2.49,123456,TIE-FIGHTER
1403714563,48.22338333,-123.5974667,9.2,1.99,123459,SLAVE I
1403714567,48.30866167,-123.187125,29.95,2.49,123456,TIE-FIGHTER
1403714569,48.166065,-123.3910217,33.03,1.04,123460,MILLENIUM FALCON
1403714569,48.22335,-123.59635,9.2,1.99,123459,SLAVE I
1403714574,48.30911667,-123.1883233,29.96,2.49,123456,TIE-FIGHTER
1403714575,48.22335,-123.5958,9.2,1.99,123459,SLAVE I
1403714586,48.30982,-123.1901083,30.05,2.49,123456,TIE-FIGHTER
1403714587,48.2233,-123.5945667,9.2,2,123459,SLAVE I
1403714587,48.16683833,-123.3916567,33.13,1.06,123460,MILLENIUM FALCON
1403714588,47.62219167,-122.506985,9.8,0.5,123458,X-WING
1403714593,48.31016833,-123.1910017,30.03,2.49,123456,TIE-FIGHTER
1403714604,48.31087167,-123.192795,30.04,2.5,123456,TIE-FIGHTER
1403714608,47.62188333,-122.5041917,10.37,0.85,123458,X-WING
1403714608,48.16776,-123.39242,33.07,1.09,123460,MILLENIUM FALCON
1403714613,48.31134,-123.19399,30.05,2.5,123456,TIE-FIGHTER
1403714618,47.62176667,-122.50359,10.72,0.93,123458,X-WING
1403714617,48.22321667,-123.5911,9.1,2,123459,SLAVE I
1403714619,48.22321667,-123.5911,9.1,2,123459,SLAVE I
1403714619,48.22321667,-123.5911,9.1,2,123459,SLAVE I
1403714622,48.31186333,-123.1953433,30.01,2.51,123456,TIE-FIGHTER
1403714625,47.62165833,-122.5030933,10.91,0.96,123458,X-WING
1403714627,48.31209333,-123.19595,29.98,2.51,123456,TIE-FIGHTER
1403714629,48.16873,-123.3933017,32.85,1.12,123460,MILLENIUM FALCON
1403714635,48.22316667,-123.5886333,9.2,2,123459,SLAVE I
1403714638,48.16912667,-123.3936833,32.78,1.13,123460,MILLENIUM FALCON
1403714647,48.22313333,-123.5869667,9.1,2.01,123459,SLAVE I
1403714647,48.16952667,-123.3940667,32.75,1.14,123460,MILLENIUM FALCON
1403714647,48.22313333,-123.5869667,9.1,2.01,123459,SLAVE I
1403714652,48.22311667,-123.5861333,9.1,2.01,123459,SLAVE I
1403714664,48.31412833,-123.201465,29.79,2.53,123456,TIE-FIGHTER
1403714668,48.31445333,-123.202395,29.78,2.53,123456,TIE-FIGHTER
1403714671,48.31456,-123.2027083,29.77,2.53,123456,TIE-FIGHTER
1403714674,48.31477833,-123.2033283,29.77,2.53,123456,TIE-FIGHTER
1403714678,47.62082667,-122.4995933,11.24,1.1,123458,X-WING
1403714678,48.17089,-123.3953633,32.72,1.17,123460,MILLENIUM FALCON
1403714685,47.62068333,-122.4991067,11.5,1.12,123458,X-WING
1403714687,48.31547667,-123.2053583,29.73,2.53,123456,TIE-FIGHTER
1403714689,47.62059,-122.49883,11.7,1.12,123458,X-WING
1403714688,48.17139667,-123.3958483,32.71,1.18,123460,MILLENIUM FALCON
1403714695,48.22298333,-123.5804167,9.2,2.01,123459,SLAVE I
1403714698,48.17181667,-123.3962433,32.74,1.18,123460,MILLENIUM FALCON
1403714699,47.62032,-122.4981567,12.2,1.15,123458,X-WING
1403714701,48.22296667,-123.5795833,9.2,2.01,123459,SLAVE I
1403714707,48.22295,-123.57875,9.2,2.01,123459,SLAVE I
1403714707,48.172285,-123.396685,32.75,1.19,123460,MILLENIUM FALCON
1403714712,48.22293333,-123.5779167,9.1,2.01,123459,SLAVE I
1403714718,48.172795,-123.397195,32.66,1.2,123460,MILLENIUM FALCON
1403714726,48.22288333,-123.57595,9.2,2.02,123459,SLAVE I
1403714728,48.17321667,-123.39761,32.66,1.21,123460,MILLENIUM FALCON
1403714729,48.31772,-123.2119633,29.65,2.55,123456,TIE-FIGHTER
1403714731,48.31782833,-123.2122783,29.67,2.55,123456,TIE-FIGHTER
1403714733,48.31793833,-123.2125933,29.69,2.55,123456,TIE-FIGHTER
1403714735,48.31804667,-123.2129083,29.69,2.55,123456,TIE-FIGHTER
1403714738,47.61874667,-122.4959333,14.93,1.26,123458,X-WING
1403714738,48.17369333,-123.39806,32.74,1.21,123460,MILLENIUM FALCON
1403714746,48.318675,-123.21482,29.61,2.56,123456,TIE-FIGHTER
1403714749,47.61817167,-122.4955,15.55,1.27,123458,X-WING
1403714748,48.17423167,-123.39851,32.97,1.22,123460,MILLENIUM FALCON
1403714752,47.61800167,-122.4953933,15.72,1.3,123458,X-WING
1403714755,47.61782833,-122.4952933,15.87,1.3,123458,X-WING
1403714755,48.2228,-123.5719,9.1,2.02,123459,SLAVE I
1403714758,48.17467333,-123.3988883,32.99,1.22,123460,MILLENIUM FALCON
1403714759,47.61759833,-122.4951633,15.9,1.3,123458,X-WING
1403714762,47.617425,-122.49507,16,1.32,123458,X-WING
1403714767,48.31975,-123.217995,29.71,2.57,123456,TIE-FIGHTER
1403714767,48.31975,-123.217995,29.71,2.57,123456,TIE-FIGHTER
1403714767,48.22276667,-123.5702167,9.1,2.02,123459,SLAVE I
1403714767,48.17511667,-123.399265,33.04,1.22,123460,MILLENIUM FALCON
1403714773,48.22275,-123.56965,9.1,2.02,123459,SLAVE I
1403714773,48.22275,-123.56965,9.1,2.02,123459,SLAVE I
1403714776,47.61659667,-122.4946567,16.3,1.36,123458,X-WING
1403714779,48.22273333,-123.5685333,9.1,2.02,123459,SLAVE I
1403714786,48.2227,-123.5677,9.2,2.02,123459,SLAVE I
1403714795,48.321225,-123.22225,29.74,2.56,123456,TIE-FIGHTER
1403714797,48.22266667,-123.5660167,9.1,2.02,123459,SLAVE I
1403714798,47.61524833,-122.4940817,16.35,1.39,123458,X-WING
1403714798,48.17672333,-123.40056,33.2,1.24,123460,MILLENIUM FALCON
1403714799,48.321505,-123.223035,29.77,2.56,123456,TIE-FIGHTER
1403714801,48.32156,-123.2231917,29.77,2.56,123456,TIE-FIGHTER
1403714806,48.32189167,-123.2241367,29.77,2.57,123456,TIE-FIGHTER
1403714808,48.32200333,-123.2244517,29.78,2.57,123456,TIE-FIGHTER
1403714808,48.17722833,-123.400965,33.19,1.24,123460,MILLENIUM FALCON
1403714815,48.22261667,-123.5635,9.1,2.02,123459,SLAVE I
1403714818,47.61399667,-122.4935783,16.51,1.41,123458,X-WING
1403714818,48.177735,-123.40137,33.21,1.24,123460,MILLENIUM FALCON
1403714824,48.322885,-123.2269833,29.76,2.57,123456,TIE-FIGHTER
1403714828,47.613355,-122.4933383,16.56,1.43,123458,X-WING
1403714827,48.17820167,-123.40169,33.43,1.24,123460,MILLENIUM FALCON
1403714828,47.613355,-122.4933383,16.56,1.43,123458,X-WING
1403714833,48.22256667,-123.5611333,9.2,2.01,123459,SLAVE I
1403714838,48.17820167,-123.40169,33.43,1.24,123460,MILLENIUM FALCON
1403714838,48.17877833,-123.4020633,33.56,1.24,123460,MILLENIUM FALCON
1403714839,48.22253333,-123.5603,9.3,2.01,123459,SLAVE I
1403714845,48.22246667,-123.5594667,9.4,2.01,123459,SLAVE I
1403714848,48.17930333,-123.4024133,33.6,1.24,123460,MILLENIUM FALCON
1403714850,47.611935,-122.492805,16.49,1.43,123458,X-WING
1403714855,48.324545,-123.2319433,29.62,2.58,123456,TIE-FIGHTER
1403714857,48.22226667,-123.55755,9.7,2,123459,SLAVE I
1403714858,47.61141667,-122.4925933,16.41,1.45,123458,X-WING
1403714859,48.32475833,-123.2325817,29.64,2.58,123456,TIE-FIGHTER
1403714862,47.61115833,-122.4924817,16.36,1.44,123458,X-WING
1403714868,48.32528833,-123.2341833,29.63,2.58,123456,TIE-FIGHTER
1403714868,48.180365,-123.4030783,33.72,1.25,123460,MILLENIUM FALCON
1403714877,48.3257,-123.235475,29.58,2.58,123456,TIE-FIGHTER
1403714879,48.32580667,-123.2357933,29.6,2.58,123456,TIE-FIGHTER
1403714887,48.18138667,-123.4037017,33.77,1.25,123460,MILLENIUM FALCON
1403714890,48.32643833,-123.2377083,29.6,2.57,123456,TIE-FIGHTER
1403714892,48.32654167,-123.23803,29.6,2.57,123456,TIE-FIGHTER
1403714893,47.60919167,-122.4915483,15.93,1.42,123458,X-WING
1403714893,48.22125,-123.5527833,10.8,2.01,123459,SLAVE I
1403714898,47.60889,-122.49136,15.66,1.4,123458,X-WING
1403714898,48.18198,-123.40406,33.78,1.26,123460,MILLENIUM FALCON
1403714899,48.22105,-123.552,10.9,2.01,123459,SLAVE I
1403714902,47.60860333,-122.49115,15.37,1.39,123458,X-WING
1403714908,48.182465,-123.404355,33.79,1.26,123460,MILLENIUM FALCON
1403714910,47.60817167,-122.490765,14.77,1.36,123458,X-WING
1403714911,48.22068333,-123.5505667,10.9,2.01,123459,SLAVE I
1403714915,48.32772167,-123.2415383,29.69,2.58,123456,TIE-FIGHTER
1403714916,47.60792167,-122.490495,14.33,1.34,123458,X-WING
1403714917,48.18300833,-123.404685,33.78,1.26,123460,MILLENIUM FALCON
1403714919,48.32793333,-123.24218,29.66,2.58,123456,TIE-FIGHTER
1403714921,48.32803833,-123.2425033,29.65,2.58,123456,TIE-FIGHTER
1403714920,47.607725,-122.490265,14.08,1.34,123458,X-WING
1403714922,47.60763167,-122.4901467,13.95,1.32,123458,X-WING
1403714923,48.22033333,-123.5492667,11,2.01,123459,SLAVE I
1403714924,47.60754333,-122.4900233,13.77,1.31,123458,X-WING
1403714929,48.32847833,-123.24378,29.71,2.59,123456,TIE-FIGHTER
1403714935,48.21981667,-123.5474833,11.2,2.01,123459,SLAVE I
1403714937,48.184095,-123.4053533,33.75,1.27,123460,MILLENIUM FALCON
1403714945,48.32927,-123.2461967,29.6,2.59,123456,TIE-FIGHTER
1403714947,48.21931667,-123.5459667,11.5,2.02,123459,SLAVE I
1403714947,48.18463833,-123.4056933,33.73,1.28,123460,MILLENIUM FALCON
1403714950,47.60754333,-122.4900233,13.77,1.31,123458,X-WING
1403714953,47.60654833,-122.4879583,11.58,1.25,123458,X-WING
1403714957,48.32991833,-123.24812,29.68,2.59,123456,TIE-FIGHTER
1403714959,47.60641167,-122.4874867,11.11,1.24,123458,X-WING
1403714960,48.2188,-123.5444833,11.7,2.02,123459,SLAVE I
1403714959,48.185295,-123.4061,33.74,1.28,123460,MILLENIUM FALCON
1403714963,47.60633667,-122.487165,10.83,1.25,123458,X-WING
1403714965,48.21851667,-123.5437333,11.7,2.02,123459,SLAVE I
1403714970,47.60621833,-122.4865067,10.37,1.24,123458,X-WING
1403714975,48.33085,-123.251165,29.58,2.69,123456,TIE-FIGHTER
1403714977,48.21798333,-123.5422667,11.8,2.03,123459,SLAVE I
1403714978,48.18629,-123.4066933,33.8,1.29,123460,MILLENIUM FALCON
1403714979,48.33110167,-123.25183,29.74,2.71,123456,TIE-FIGHTER
1403714983,47.60612667,-122.4855783,9.59,1.25,123458,X-WING
1403714984,47.606115,-122.4854083,9.49,1.24,123458,X-WING
1403714985,48.33161667,-123.252915,30.21,2.72,123456,TIE-FIGHTER
1403714987,48.33177333,-123.2532133,30.35,2.72,123456,TIE-FIGHTER
1403714988,48.18684,-123.40704,33.75,1.29,123460,MILLENIUM FALCON
1403714992,48.332265,-123.2540633,30.84,2.7,123456,TIE-FIGHTER
1403714995,48.21721667,-123.5401667,11.8,2.03,123459,SLAVE I
1403714997,48.33262667,-123.25457,31.21,2.68,123456,TIE-FIGHTER
1403714997,48.18739333,-123.407375,33.79,1.29,123460,MILLENIUM FALCON
1403715006,48.33360167,-123.2557017,32.03,2.66,123456,TIE-FIGHTER
1403715008,48.21656667,-123.53845,11.8,2.03,123459,SLAVE I
1403715007,48.187955,-123.4076917,33.88,1.3,123460,MILLENIUM FALCON
1403715012,48.334215,-123.25633,32.34,2.66,123456,TIE-FIGHTER
1403715014,48.21628333,-123.5377,11.9,2.03,123459,SLAVE I
1403715019,47.60619833,-122.482295,8.53,1.34,123458,X-WING
1403715019,48.188575,-123.40804,33.91,1.3,123460,MILLENIUM FALCON
1403715019,48.21601667,-123.5369667,11.8,2.03,123459,SLAVE I
1403715020,47.60620333,-122.4822017,8.54,1.33,123458,X-WING
1403715025,48.21583333,-123.5364667,11.8,2.03,123459,SLAVE I
1403715030,47.60625833,-122.4812717,8.43,1.37,123458,X-WING
1403715036,47.60629833,-122.4807033,8.37,1.39,123458,X-WING
1403715037,48.33673,-123.2588017,32.75,2.71,123456,TIE-FIGHTER
1403715041,48.33716,-123.25918,32.84,2.7,123456,TIE-FIGHTER
1403715042,47.60634333,-122.4801283,8.32,1.41,123458,X-WING
1403715043,48.21501667,-123.53425,11.9,2.03,123459,SLAVE I
1403715049,48.33801167,-123.2599617,32.83,2.7,123456,TIE-FIGHTER
1403715055,48.33864333,-123.2605633,32.79,2.7,123456,TIE-FIGHTER
1403715055,48.21446667,-123.5327667,11.9,2.04,123459,SLAVE I
1403715057,48.19068333,-123.4094317,33.56,1.32,123460,MILLENIUM FALCON
1403715067,47.60655833,-122.4776383,8.27,1.52,123458,X-WING
1403715068,48.21386667,-123.5311667,11.9,2.04,123459,SLAVE I
1403715075,48.34077,-123.2624833,32.91,2.69,123456,TIE-FIGHTER
1403715079,47.60666667,-122.476375,8.3,1.58,123458,X-WING
1403715079,48.21331667,-123.5296833,11.9,2.04,123459,SLAVE I
1403715079,48.19190833,-123.410455,33.12,1.32,123460,MILLENIUM FALCON
1403715081,48.34141,-123.2630567,32.9,2.69,123456,TIE-FIGHTER
1403715085,48.21303333,-123.5289333,11.9,2.04,123459,SLAVE I
1403715088,48.19239167,-123.4108583,33.1,1.33,123460,MILLENIUM FALCON
1403715090,47.60677,-122.4751733,8.22,1.63,123458,X-WING
1403715091,48.21276667,-123.5282,11.9,2.04,123459,SLAVE I
1403715097,48.192875,-123.4112717,33.04,1.33,123460,MILLENIUM FALCON
1403715099,48.34333333,-123.26482,32.87,2.71,123456,TIE-FIGHTER
1403715100,48.34354667,-123.2650167,32.86,2.71,123456,TIE-FIGHTER
1403715102,47.60690333,-122.4738317,8.17,1.67,123458,X-WING
1403715102,48.21231667,-123.52695,11.8,2.04,123459,SLAVE I
1403715115,48.344955,-123.2662617,32.94,2.72,123456,TIE-FIGHTER
1403715116,48.21231667,-123.52695,11.8,2.04,123459,SLAVE I
1403715117,48.19393167,-123.4122533,32.79,1.34,123460,MILLENIUM FALCON
1403715118,48.34539,-123.2666517,32.93,2.72,123456,TIE-FIGHTER
1403715121,48.21141667,-123.5245333,11.9,1.99,123459,SLAVE I
1403715127,48.34539,-123.2666517,32.93,2.72,123456,TIE-FIGHTER
1403715128,48.21115,-123.5238167,11.9,1.97,123459,SLAVE I
1403715139,48.347675,-123.2686883,32.96,2.73,123456,TIE-FIGHTER
1403715139,48.21065,-123.5224167,11.8,1.94,123459,SLAVE I
1403715144,47.60737167,-122.4689267,8.4,1.75,123458,X-WING
1403715148,48.19555,-123.413865,32.64,1.36,123460,MILLENIUM FALCON
1403715150,48.34898667,-123.2698483,32.95,2.74,123456,TIE-FIGHTER
1403715150,47.60741333,-122.4682067,8.51,1.75,123458,X-WING
1403715151,48.21018333,-123.52115,11.9,1.9,123459,SLAVE I
1403715161,48.35008667,-123.27081,32.97,2.75,123456,TIE-FIGHTER
1403715161,48.35008667,-123.27081,32.97,2.75,123456,TIE-FIGHTER
1403715162,47.60746333,-122.466755,8.8,1.78,123458,X-WING
1403715167,48.19653167,-123.4149,32.46,1.36,123460,MILLENIUM FALCON
1403715168,48.35097,-123.271565,33.02,2.75,123456,TIE-FIGHTER
1403715168,48.20943333,-123.5191167,11.8,1.86,123459,SLAVE I
1403715177,48.19704167,-123.4154667,32.37,1.37,123460,MILLENIUM FALCON
1403715178,48.352075,-123.2725083,33.03,2.75,123456,TIE-FIGHTER
1403715181,48.20895,-123.5177833,11.9,1.84,123459,SLAVE I
1403715186,48.35295833,-123.2732633,33.03,2.75,123456,TIE-FIGHTER
1403715188,48.19754833,-123.4160483,32.28,1.37,123460,MILLENIUM FALCON
1403715200,48.20823333,-123.5158333,11.9,1.79,123459,SLAVE I
1403715201,48.35451167,-123.2745867,33.06,2.76,123456,TIE-FIGHTER
1403715200,48.19754833,-123.4160483,32.28,1.37,123460,MILLENIUM FALCON
1403715204,47.60756,-122.4615017,8.9,1.78,123458,X-WING
1403715210,47.60757833,-122.4607717,8.85,1.78,123458,X-WING
1403715211,48.20776667,-123.51455,11.8,1.75,123459,SLAVE I
1403715217,48.19900167,-123.4177767,32.15,1.39,123460,MILLENIUM FALCON
1403715219,48.35652167,-123.276255,33.1,2.76,123456,TIE-FIGHTER
1403715221,48.35674667,-123.2764383,33.11,2.76,123456,TIE-FIGHTER
1403715222,47.60762,-122.4594267,8.66,1.78,123458,X-WING
1403715222,48.20733333,-123.5132833,11.8,1.72,123459,SLAVE I
1403715225,48.35719667,-123.2767983,33.15,2.76,123456,TIE-FIGHTER
1403715228,48.199605,-123.4184967,32.14,1.39,123460,MILLENIUM FALCON
1403715237,48.20005833,-123.4190383,32.14,1.4,123460,MILLENIUM FALCON
1403715247,48.20641667,-123.5107333,11.8,1.67,123459,SLAVE I
1403715249,41.64862,-70.27489833,28.76,-1,123457,SLAVE I
1403715248,48.200615,-123.4197033,32.15,1.4,123460,MILLENIUM FALCON
1403715250,48.36000667,-123.2790733,33.16,2.77,123456,TIE-FIGHTER
1403715255,48.36046,-123.2794367,33.17,2.77,123456,TIE-FIGHTER
1403715259,47.60773167,-122.454885,8.76,1.8,123458,X-WING
1403715259,48.201175,-123.42037,32.14,1.4,123460,MILLENIUM FALCON
1403715259,48.20598333,-123.5095333,11.8,1.65,123459,SLAVE I
1403715261,48.36125,-123.2800817,33.15,2.77,123456,TIE-FIGHTER
1403715260,41.64864167,-70.27489833,28.96,0.01,123457,SLAVE I
1403715264,47.60775333,-122.4541467,8.75,1.79,123458,X-WING
1403715268,48.20163167,-123.42092,32.13,1.41,123460,MILLENIUM FALCON
1403715270,47.60777667,-122.4534117,8.79,1.8,123458,X-WING
1403715271,48.20555,-123.50835,11.8,1.63,123459,SLAVE I
1403715279,48.36318833,-123.2816133,33.23,2.78,123456,TIE-FIGHTER
1403715279,48.20219333,-123.4215917,32.15,1.41,123460,MILLENIUM FALCON
1403715280,48.36341833,-123.2817883,33.25,2.79,123456,TIE-FIGHTER
1403715285,48.36387667,-123.2821433,33.26,2.79,123456,TIE-FIGHTER
1403715288,47.607825,-122.45131,8.77,1.81,123458,X-WING
1403715289,48.202655,-123.4221367,32.17,1.41,123460,MILLENIUM FALCON
1403715291,48.20281,-123.4223183,32.17,1.41,123460,MILLENIUM FALCON
1403715300,47.60787,-122.44983,8.85,1.81,123458,X-WING
1403715307,48.20431667,-123.5049333,11.8,1.59,123459,SLAVE I
1403715309,48.20373167,-123.42342,32.15,1.42,123460,MILLENIUM FALCON
1403715310,41.64865833,-70.27487833,28.92,-1,123457,SLAVE I
1403715311,47.60787,-122.44983,8.85,1.81,123458,X-WING
1403715315,48.20403833,-123.42379,32.15,1.42,123460,MILLENIUM FALCON
1403715319,48.367935,-123.2850833,33.4,2.78,123456,TIE-FIGHTER
1403715320,48.20381667,-123.5036,11.8,1.57,123459,SLAVE I
1403715325,48.36862833,-123.2855933,33.39,2.78,123456,TIE-FIGHTER
1403715325,48.20361667,-123.5030333,11.8,1.57,123459,SLAVE I
1403715328,48.204655,-123.424525,32.15,1.42,123460,MILLENIUM FALCON
1403715330,47.60782,-122.44612,9.18,1.8,123458,X-WING
1403715331,48.20346667,-123.50265,11.8,1.56,123459,SLAVE I
1403715336,47.6078,-122.4453767,9.23,1.8,123458,X-WING
1403715339,48.37025333,-123.2867767,33.42,2.79,123456,TIE-FIGHTER
1403715338,41.64865167,-70.27486667,29.4,-1,123457,SLAVE I
1403715340,48.370485,-123.2869467,33.41,2.79,123456,TIE-FIGHTER
1403715346,48.20557833,-123.4256367,32.11,1.42,123460,MILLENIUM FALCON
1403715346,48.37118333,-123.28745,33.43,2.79,123456,TIE-FIGHTER
1403715348,47.60776667,-122.4438983,9.16,1.79,123458,X-WING
1403715351,48.20583333,-123.4259483,32.1,1.42,123460,MILLENIUM FALCON
1403715357,48.20613833,-123.426325,32.07,1.43,123460,MILLENIUM FALCON
1403715360,47.60773667,-122.4424267,9.17,1.78,123458,X-WING
1403715369,48.20675333,-123.4270733,32.08,1.43,123460,MILLENIUM FALCON
1403715379,48.374455,-123.2909467,31.76,2.7,123456,TIE-FIGHTER
1403715385,48.2015,-123.49755,12,1.54,123459,SLAVE I
1403715388,48.20777833,-123.4283133,32.09,1.43,123460,MILLENIUM FALCON
1403715390,47.60765667,-122.4387617,9.25,1.79,123458,X-WING
1403715391,48.20128333,-123.497,12,1.53,123459,SLAVE I
1403715394,48.20803333,-123.4286283,32.07,1.43,123460,MILLENIUM FALCON
1403715397,47.60762667,-122.4379067,9.3,1.79,123458,X-WING
1403715397,48.20108333,-123.49645,12,1.53,123459,SLAVE I
1403715399,48.37589333,-123.2939583,30.39,2.66,123456,TIE-FIGHTER
1403715400,48.37595333,-123.29412,30.33,2.66,123456,TIE-FIGHTER
1403715402,41.64863167,-70.27487667,30.58,-1,123457,SLAVE I
1403715403,48.37607167,-123.2944483,30.21,2.66,123456,TIE-FIGHTER
1403715406,48.20867833,-123.429455,31.95,1.42,123460,MILLENIUM FALCON
1403715408,47.60758,-122.4365617,9.24,1.79,123458,X-WING
1403715411,48.20893333,-123.42978,31.95,1.42,123460,MILLENIUM FALCON
1403715417,48.37678333,-123.2968133,29.43,2.66,123456,TIE-FIGHTER
1403715420,47.60752667,-122.43509,9.31,1.78,123458,X-WING
1403715421,48.20021667,-123.49425,12,1.53,123459,SLAVE I
1403715429,48.209855,-123.4309017,32.09,1.42,123460,MILLENIUM FALCON
1403715434,48.19976667,-123.4931667,12,1.52,123459,SLAVE I
1403715436,48.210165,-123.431265,32.13,1.42,123460,MILLENIUM FALCON
1403715436,48.37760167,-123.3003533,28.95,2.7,123456,TIE-FIGHTER
1403715441,48.37781167,-123.3012433,28.95,2.7,123456,TIE-FIGHTER
1403715450,47.6074,-122.4314217,9.23,1.78,123458,X-WING
1403715451,48.19911667,-123.49155,12.1,1.52,123459,SLAVE I
1403715453,48.21109333,-123.4323633,32.15,1.42,123460,MILLENIUM FALCON
1403715457,47.60736833,-122.4305667,9.32,1.79,123458,X-WING
1403715459,48.378565,-123.3044367,28.96,2.71,123456,TIE-FIGHTER
1403715460,48.37865167,-123.3047917,28.97,2.71,123456,TIE-FIGHTER
1403715463,48.19871667,-123.49055,12.1,1.52,123459,SLAVE I
1403715466,48.21170833,-123.4330967,32.14,1.42,123460,MILLENIUM FALCON
1403715469,48.37900167,-123.306205,29.01,2.71,123456,TIE-FIGHTER
1403715476,48.19818333,-123.4893,12.1,1.52,123459,SLAVE I
1403715476,48.19818333,-123.4893,12.1,1.52,123459,SLAVE I
1403715477,48.21232333,-123.4338317,32.13,1.42,123460,MILLENIUM FALCON
1403715480,47.60729,-122.42775,9.28,1.8,123458,X-WING
1403715484,48.37900167,-123.306205,29.01,2.71,123456,TIE-FIGHTER
1403715487,47.60726,-122.4268883,9.29,1.8,123458,X-WING
1403715489,48.212935,-123.4345717,32.1,1.42,123460,MILLENIUM FALCON
1403715489,48.212935,-123.4345717,32.1,1.42,123460,MILLENIUM FALCON
1403715496,48.21324,-123.4349433,32.09,1.42,123460,MILLENIUM FALCON
1403715502,48.38046833,-123.3122517,29.03,2.73,123456,TIE-FIGHTER
1403715506,48.1971,-123.4866167,12.1,1.51,123459,SLAVE I
1403715507,48.38064833,-123.3129617,29.05,2.73,123456,TIE-FIGHTER
1403715507,48.21384833,-123.43569,32.06,1.42,123460,MILLENIUM FALCON
1403715510,47.60713833,-122.4240533,9.4,1.8,123458,X-WING
1403715511,48.19695,-123.4862667,12.1,1.51,123459,SLAVE I
1403715514,48.21415167,-123.4360633,32.05,1.42,123460,MILLENIUM FALCON
1403715517,47.60710167,-122.4231917,9.36,1.79,123458,X-WING
1403715517,48.19673333,-123.4857333,12.1,1.51,123459,SLAVE I
1403715519,48.38118333,-123.3150917,29.07,2.73,123456,TIE-FIGHTER
1403715519,48.214405,-123.436375,32.05,1.42,123460,MILLENIUM FALCON
1403715523,48.19643333,-123.4850167,12.1,1.51,123459,SLAVE I
1403715526,48.38149167,-123.316335,29.05,2.73,123456,TIE-FIGHTER
1403715536,48.196,-123.4839333,12.1,1.5,123459,SLAVE I
1403715549,48.215975,-123.4382983,32.09,1.41,123460,MILLENIUM FALCON
1403715552,47.60700167,-122.41878,9.03,1.77,123458,X-WING
1403715558,48.215975,-123.4382983,32.09,1.41,123460,MILLENIUM FALCON
1403715558,48.3829,-123.3219883,29.05,2.71,123456,TIE-FIGHTER
1403715562,48.38307,-123.3226917,29.02,2.71,123456,TIE-FIGHTER
1403715564,47.60698833,-122.4174417,9.11,1.78,123458,X-WING
1403715567,48.21689333,-123.4394,32.1,1.41,123460,MILLENIUM FALCON
1403715570,47.60697,-122.4167083,9.2,1.78,123458,X-WING
1403715574,48.217195,-123.4397767,32.04,1.41,123460,MILLENIUM FALCON
1403715577,47.60694333,-122.4158483,9.29,1.8,123458,X-WING
1403715577,48.19451667,-123.4802833,12.1,1.5,123459,SLAVE I
1403715579,48.21748667,-123.4401667,31.96,1.41,123460,MILLENIUM FALCON
1403715580,48.383805,-123.3258717,28.92,2.7,123456,TIE-FIGHTER
1403715583,48.1943,-123.47975,12.1,1.5,123459,SLAVE I
1403715589,48.38418,-123.327455,28.95,2.69,123456,TIE-FIGHTER
1403715589,48.19408333,-123.4792167,12.1,1.5,123459,SLAVE I
1403715596,48.38451,-123.3288617,28.94,2.69,123456,TIE-FIGHTER
1403715598,48.384595,-123.3292133,28.95,2.69,123456,TIE-FIGHTER
1403715601,48.19351667,-123.47785,12.1,1.51,123459,SLAVE I
1403715604,48.21868,-123.4416733,32.02,1.41,123460,MILLENIUM FALCON
1403715607,47.60681333,-122.4121667,9.28,1.79,123458,X-WING
1403715607,48.19335,-123.47745,12.1,1.51,123459,SLAVE I
1403715609,48.21897667,-123.442055,31.98,1.41,123460,MILLENIUM FALCON
1403715610,48.38508667,-123.3313117,28.93,2.68,123456,TIE-FIGHTER
1403715613,47.606785,-122.4114283,9.34,1.79,123458,X-WING
1403715620,48.19298333,-123.4766,12.2,1.51,123459,SLAVE I
1403715622,48.38555833,-123.3334217,28.86,2.67,123456,TIE-FIGHTER
1403715625,47.60673,-122.40995,9.3,1.8,123458,X-WING
1403715630,48.38587333,-123.3348283,28.86,2.67,123456,TIE-FIGHTER
1403715630,47.606705,-122.4093333,9.33,1.8,123458,X-WING
1403715633,48.22017,-123.4435533,32.03,1.4,123460,MILLENIUM FALCON
1403715637,47.606675,-122.40847,9.29,1.8,123458,X-WING
1403715639,48.38619,-123.3362317,28.86,2.67,123456,TIE-FIGHTER
1403715643,48.38635333,-123.3369317,28.89,2.67,123456,TIE-FIGHTER
1403715643,48.1921,-123.4745167,12.1,1.51,123459,SLAVE I
1403715646,48.22076667,-123.4443033,32,1.4,123460,MILLENIUM FALCON
1403715649,48.38660167,-123.337975,28.93,2.67,123456,TIE-FIGHTER
1403715648,47.60662833,-122.407115,9.29,1.8,123458,X-WING
1403715649,48.19188333,-123.4739833,12.1,1.51,123459,SLAVE I
